observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,deviceSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,freqLow,freqHigh,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments
86896MD01_016K_M04_multi_20180805_060000Z.aif_15422,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180805_060000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.532706,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180805_071500Z.aif_15511,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180805_071500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.505862,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180805_143000Z.aif_15573,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180805_143000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.510042,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180806_084500Z.aif_15667,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180806_084500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.638742,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180806_190000Z.aif_15723,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180806_190000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.522256,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180807_071500Z.aif_15787,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180807_071500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.523293,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180807_073000Z.aif_15788,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180807_073000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.533677,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180808_103000Z.aif_16035,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180808_103000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.544245,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180808_141500Z.aif_16144,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180808_141500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.577274,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180808_141500Z.aif_16174,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180808_141500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.534546,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180808_224500Z.aif_16420,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180808_224500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.610817,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180808_224500Z.aif_16435,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180808_224500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.568194,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180808_230000Z.aif_16530,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180808_230000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.611534,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180808_230000Z.aif_16580,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180808_230000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.503728,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180808_231500Z.aif_16840,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180808_231500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.55666,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180808_233000Z.aif_16887,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180808_233000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.735285,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180808_233000Z.aif_16899,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180808_233000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.627593,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180808_233000Z.aif_17076,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180808_233000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.625908,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180808_234500Z.aif_17139,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180808_234500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.622386,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180809_000000Z.aif_17244,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180809_000000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.518265,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180809_000000Z.aif_17263,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180809_000000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.541395,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180809_000000Z.aif_17293,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180809_000000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.511997,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180809_001500Z.aif_17315,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180809_001500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.524282,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180809_104500Z.aif_17342,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180809_104500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.505925,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180809_231500Z.aif_17451,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180809_231500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.539678,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180810_133000Z.aif_17554,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180810_133000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.536051,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180811_111500Z.aif_17625,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180811_111500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.50578,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180812_110000Z.aif_17804,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180812_110000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.506128,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180812_111500Z.aif_17839,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180812_111500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.5083,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180812_164500Z.aif_17889,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180812_164500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.609706,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180812_220000Z.aif_17914,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180812_220000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.519819,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180813_160000Z.aif_18030,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180813_160000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.503345,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180813_201500Z.aif_18041,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180813_201500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.504,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180813_203000Z.aif_18053,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180813_203000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.508827,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180814_031500Z.aif_18127,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180814_031500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.552181,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180814_143000Z.aif_18314,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180814_143000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.517898,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180814_144500Z.aif_18382,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180814_144500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.536085,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180814_150000Z.aif_18411,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180814_150000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.516686,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180814_171500Z.aif_18439,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180814_171500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.529189,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180814_223000Z.aif_18503,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180814_223000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.516334,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180815_013000Z.aif_18680,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180815_013000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.608692,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180815_020000Z.aif_18751,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180815_020000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.549253,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180815_020000Z.aif_18778,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180815_020000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.742038,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180815_023000Z.aif_18894,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180815_023000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.557692,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180815_054500Z.aif_19045,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180815_054500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.50729900000000006,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180815_110000Z.aif_19073,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180815_110000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.505476,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180815_190000Z.aif_19180,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180815_190000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.588218,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180816_000000Z.aif_19274,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180816_000000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.520109,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180816_004500Z.aif_19286,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180816_004500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.637523,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180816_011500Z.aif_19300,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180816_011500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.696984,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180816_033000Z.aif_19340,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180816_033000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.539864,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180816_133000Z.aif_19577,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180816_133000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.528451,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180816_143000Z.aif_19600,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180816_143000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.564639,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180816_143000Z.aif_19604,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180816_143000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.521541,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180816_144500Z.aif_19607,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180816_144500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.510046,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180816_193000Z.aif_19744,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180816_193000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.533059,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180816_193000Z.aif_19750,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180816_193000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.608595,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180816_193000Z.aif_19756,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180816_193000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.507999,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180816_194500Z.aif_19794,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180816_194500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.50389,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180816_201500Z.aif_19830,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180816_201500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.511381,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180817_050000Z.aif_19997,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180817_050000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.527853,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180817_084500Z.aif_20082,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180817_084500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.520038,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180817_121500Z.aif_20199,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180817_121500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.542542,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180817_141500Z.aif_20287,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180817_141500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.501078,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180817_161500Z.aif_20349,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180817_161500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.535472,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180817_231500Z.aif_20732,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180817_231500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.53406,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180817_231500Z.aif_20768,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180817_231500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.576149,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180817_231500Z.aif_20770,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180817_231500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.71207,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_013000Z.aif_21145,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_013000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.820461,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_014500Z.aif_21210,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_014500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.776,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_034500Z.aif_21721,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_034500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.844877,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_040000Z.aif_22009,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_040000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.532946,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_041500Z.aif_22044,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_041500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.671408,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_060000Z.aif_22184,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_060000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.566674,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_060000Z.aif_22229,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_060000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.677173,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_061500Z.aif_22345,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_061500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.541823,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_061500Z.aif_22353,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_061500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.582202,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_074500Z.aif_22409,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_074500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.597388,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_074500Z.aif_22417,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_074500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.565225,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_074500Z.aif_22436,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_074500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.52606,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_074500Z.aif_22460,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_074500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.509374,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_083000Z.aif_22569,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_083000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.600261,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_083000Z.aif_22603,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_083000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.672391,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_083000Z.aif_22627,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_083000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.801741,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_083000Z.aif_22639,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_083000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.770713,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_093000Z.aif_22935,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_093000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.884258,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_093000Z.aif_22986,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_093000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.887237,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_094500Z.aif_23170,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_094500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.865065,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_110000Z.aif_23200,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_110000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.852625,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_113000Z.aif_23363,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_113000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.782965,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_113000Z.aif_23459,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_113000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.587444,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_120000Z.aif_23602,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_120000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.877852,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_121500Z.aif_23695,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_121500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.771629,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_124500Z.aif_23834,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_124500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.870721,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_124500Z.aif_23908,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_124500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.870366,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_124500Z.aif_23915,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_124500Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.831476,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_130000Z.aif_24094,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_130000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.704123,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_130000Z.aif_24146,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_130000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.563917,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_130000Z.aif_24147,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_130000Z.aif,,,,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.669677,1-2-f,parm file = FW2O_p25.mat
