Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Date	Begin Hour	Begin Path	Begin File	File Offset (s)	SID	Date Check	Time Check	Score	Tags	Notes	Tag	Verification 2
8223	Spectrogram 1	3	2036064.328503000	2036078.761503000	40.000	400.000	2018/8/4	1	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_014500Z.aif	86896MD01_016K_M04_multi_20180804_014500Z.aif	264.3285	03	08/04/2018	01:49:24.328	0.302602	ASR_MinkeWhale	na		
8224	Spectrogram 1	3	2036083.963503000	2036097.682503000	40.000	400.000	2018/8/4	1	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_014500Z.aif	86896MD01_016K_M04_multi_20180804_014500Z.aif	283.9635	03	08/04/2018	01:49:43.964	0.302602	ASR_MinkeWhale	na		
8225	Spectrogram 1	2	2036328.808503000	2036339.161503000	40.000	400.000	2018/8/4	1	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_014500Z.aif	86896MD01_016K_M04_multi_20180804_014500Z.aif	528.8085	02	08/04/2018	01:53:48.809	0.157170	ASR_MinkeWhale	na		
8226	Spectrogram 1	3	2036340.970503000	2036361.931503000	40.000	400.000	2018/8/4	1	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_014500Z.aif	86896MD01_016K_M04_multi_20180804_014500Z.aif	540.9705	03	08/04/2018	01:54:00.970	0.367231	ASR_MinkeWhale	na		
8227	Spectrogram 1	1	2036405.560503000	2036432.845503000	40.000	400.000	2018/8/4	1	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_014500Z.aif	86896MD01_016K_M04_multi_20180804_014500Z.aif	605.5605	01	08/04/2018	01:55:05.561	0.750806	ASR_MinkeWhale	na		
8228	Spectrogram 1	1	2036527.141503000	2036543.461503000	40.000	400.000	2018/8/4	1	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_014500Z.aif	86896MD01_016K_M04_multi_20180804_014500Z.aif	727.1415	01	08/04/2018	01:57:07.141	0.686728	ASR_MinkeWhale	na		
8229	Spectrogram 1	3	2036545.195503000	2036564.881503000	40.000	400.000	2018/8/4	1	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_014500Z.aif	86896MD01_016K_M04_multi_20180804_014500Z.aif	745.1955	03	08/04/2018	01:57:25.196	0.718598	ASR_MinkeWhale	na		
8230	Spectrogram 1	4	2036702.857497000	2036713.414497000	40.000	400.000	2018/8/4	2	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_020000Z.aif	86896MD01_016K_M04_multi_20180804_020000Z.aif	2.8575	04	08/04/2018	02:00:02.858	0.548496	ASR_MinkeWhale	na		
8231	Spectrogram 1	1	2036704.336497000	2036715.913497000	40.000	400.000	2018/8/4	2	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_020000Z.aif	86896MD01_016K_M04_multi_20180804_020000Z.aif	4.3365	01	08/04/2018	02:00:04.337	0.628241	ASR_MinkeWhale	na		
8232	Spectrogram 1	4	2036741.158497000	2036758.141497000	40.000	400.000	2018/8/4	2	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_020000Z.aif	86896MD01_016K_M04_multi_20180804_020000Z.aif	41.1585	04	08/04/2018	02:00:41.159	0.548496	ASR_MinkeWhale	na		
8233	Spectrogram 1	1	2036747.737497000	2036757.274497000	40.000	400.000	2018/8/4	2	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_020000Z.aif	86896MD01_016K_M04_multi_20180804_020000Z.aif	47.7375	01	08/04/2018	02:00:47.738	0.628241	ASR_MinkeWhale	na		
8234	Spectrogram 1	3	2036861.311497000	2036869.420497000	40.000	400.000	2018/8/4	2	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_020000Z.aif	86896MD01_016K_M04_multi_20180804_020000Z.aif	161.3115	03	08/04/2018	02:02:41.312	0.220672	ASR_MinkeWhale	na		
8235	Spectrogram 1	4	2036905.654497000	2036915.548497000	40.000	400.000	2018/8/4	2	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_020000Z.aif	86896MD01_016K_M04_multi_20180804_020000Z.aif	205.6545	04	08/04/2018	02:03:25.655	0.102917	ASR_MinkeWhale	na		
8236	Spectrogram 1	4	2036926.972497000	2036935.081497000	40.000	400.000	2018/8/4	2	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_020000Z.aif	86896MD01_016K_M04_multi_20180804_020000Z.aif	226.9725	04	08/04/2018	02:03:46.972	0.102917	ASR_MinkeWhale	na		
8237	Spectrogram 1	4	2036966.827497000	2036976.160497000	40.000	400.000	2018/8/4	2	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_020000Z.aif	86896MD01_016K_M04_multi_20180804_020000Z.aif	266.8275	04	08/04/2018	02:04:26.828	0.264943	ASR_MinkeWhale	na		
8238	Spectrogram 1	4	2036986.207497000	2036997.580497000	40.000	400.000	2018/8/4	2	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_020000Z.aif	86896MD01_016K_M04_multi_20180804_020000Z.aif	286.2075	04	08/04/2018	02:04:46.208	0.264943	ASR_MinkeWhale	na		
8239	Spectrogram 1	3	2037062.500497000	2037089.938497000	40.000	400.000	2018/8/4	2	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_020000Z.aif	86896MD01_016K_M04_multi_20180804_020000Z.aif	362.5005	03	08/04/2018	02:06:02.501	0.669659	ASR_MinkeWhale	na		
8240	Spectrogram 1	3	2037279.271497000	2037293.908497000	40.000	400.000	2018/8/4	2	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_020000Z.aif	86896MD01_016K_M04_multi_20180804_020000Z.aif	579.2715	03	08/04/2018	02:09:39.272	0.691241	ASR_MinkeWhale	na		
8241	Spectrogram 1	3	2037420.868497000	2037433.567497000	40.000	400.000	2018/8/4	2	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_020000Z.aif	86896MD01_016K_M04_multi_20180804_020000Z.aif	720.8685	03	08/04/2018	02:12:00.869	0.160844	ASR_MinkeWhale	na		
8242	Spectrogram 1	3	2037445.960497000	2037459.424497000	40.000	400.000	2018/8/4	2	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_020000Z.aif	86896MD01_016K_M04_multi_20180804_020000Z.aif	745.9605	03	08/04/2018	02:12:25.961	0.160844	ASR_MinkeWhale	na		
8243	Spectrogram 1	1	2037513.304497000	2037523.708497000	40.000	400.000	2018/8/4	2	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_020000Z.aif	86896MD01_016K_M04_multi_20180804_020000Z.aif	813.3045	01	08/04/2018	02:13:33.305	0.597141	ASR_MinkeWhale	na		
8244	Spectrogram 1	3	2038020.664500000	2038031.680500000	40.000	400.000	2018/8/4	2	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_021500Z.aif	86896MD01_016K_M04_multi_20180804_021500Z.aif	420.6645	03	08/04/2018	02:22:00.664	0.905773	ASR_MinkeWhale	na		
8245	Spectrogram 1	3	2038041.268500000	2038050.703500000	40.000	400.000	2018/8/4	2	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_021500Z.aif	86896MD01_016K_M04_multi_20180804_021500Z.aif	441.2685	03	08/04/2018	02:22:21.268	0.905773	ASR_MinkeWhale	na		
8246	Spectrogram 1	1	2038156.423500000	2038173.916500000	40.000	400.000	2018/8/4	2	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_021500Z.aif	86896MD01_016K_M04_multi_20180804_021500Z.aif	556.4235	01	08/04/2018	02:24:16.423	0.380231	ASR_MinkeWhale	na		
8247	Spectrogram 1	3	2038636.678503000	2038652.641503000	40.000	400.000	2018/8/4	2	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_023000Z.aif	86896MD01_016K_M04_multi_20180804_023000Z.aif	136.6785	03	08/04/2018	02:32:16.679	0.751070	ASR_MinkeWhale	na		
8248	Spectrogram 1	3	2038658.608503000	2038668.757503000	40.000	400.000	2018/8/4	2	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_023000Z.aif	86896MD01_016K_M04_multi_20180804_023000Z.aif	158.6085	03	08/04/2018	02:32:38.609	0.751070	ASR_MinkeWhale	na		
8249	Spectrogram 1	2	2038660.699503000	2038672.582503000	40.000	400.000	2018/8/4	2	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_023000Z.aif	86896MD01_016K_M04_multi_20180804_023000Z.aif	160.6995	02	08/04/2018	02:32:40.699	0.486211	ASR_MinkeWhale	na		
8250	Spectrogram 1	1	2039646.886497000	2039660.299497000	40.000	400.000	2018/8/4	2	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_024500Z.aif	86896MD01_016K_M04_multi_20180804_024500Z.aif	246.8865	01	08/04/2018	02:49:06.887	0.478166	ASR_MinkeWhale	na		
8251	Spectrogram 1	4	2039896.933497000	2039913.916497000	40.000	400.000	2018/8/4	2	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_024500Z.aif	86896MD01_016K_M04_multi_20180804_024500Z.aif	496.9335	04	08/04/2018	02:53:16.933	0.168686	ASR_MinkeWhale	na		
8252	Spectrogram 1	1	2039900.758497000	2039912.284497000	40.000	400.000	2018/8/4	2	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_024500Z.aif	86896MD01_016K_M04_multi_20180804_024500Z.aif	500.7585	01	08/04/2018	02:53:20.759	0.153909	ASR_MinkeWhale	na		
8253	Spectrogram 1	4	2039921.770497000	2039929.930497000	40.000	400.000	2018/8/4	2	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_024500Z.aif	86896MD01_016K_M04_multi_20180804_024500Z.aif	521.7705	04	08/04/2018	02:53:41.770	0.168686	ASR_MinkeWhale	na		
8254	Spectrogram 1	1	2039926.666497000	2039939.161497000	40.000	400.000	2018/8/4	2	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_024500Z.aif	86896MD01_016K_M04_multi_20180804_024500Z.aif	526.6665	01	08/04/2018	02:53:46.666	0.153909	ASR_MinkeWhale	na		
8255	Spectrogram 1	3	2039941.429497000	2039955.454497000	40.000	400.000	2018/8/4	2	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_024500Z.aif	86896MD01_016K_M04_multi_20180804_024500Z.aif	541.4295	03	08/04/2018	02:54:01.430	0.704292	ASR_MinkeWhale	na		
8256	Spectrogram 1	3	2040036.313497000	2040047.431497000	40.000	400.000	2018/8/4	2	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_024500Z.aif	86896MD01_016K_M04_multi_20180804_024500Z.aif	636.3135	03	08/04/2018	02:55:36.314	0.382834	ASR_MinkeWhale	na		
8257	Spectrogram 1	3	2040121.276497000	2040132.904497000	40.000	400.000	2018/8/4	2	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_024500Z.aif	86896MD01_016K_M04_multi_20180804_024500Z.aif	721.2765	03	08/04/2018	02:57:01.276	0.798384	ASR_MinkeWhale	na		
8258	Spectrogram 1	3	2040164.626497000	2040178.090497000	40.000	400.000	2018/8/4	2	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_024500Z.aif	86896MD01_016K_M04_multi_20180804_024500Z.aif	764.6265	03	08/04/2018	02:57:44.627	0.798384	ASR_MinkeWhale	na		
8259	Spectrogram 1	3	2040808.867500000	2040817.384500000	40.000	400.000	2018/8/4	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_030000Z.aif	86896MD01_016K_M04_multi_20180804_030000Z.aif	508.8675	03	08/04/2018	03:08:28.867	0.537740	ASR_MinkeWhale	na		
8260	Spectrogram 1	2	2040902.551500000	2040914.587500000	40.000	400.000	2018/8/4	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_030000Z.aif	86896MD01_016K_M04_multi_20180804_030000Z.aif	602.5515	02	08/04/2018	03:10:02.551	0.450069	ASR_MinkeWhale	na		
8261	Spectrogram 1	4	2040975.913500000	2040984.277500000	40.000	400.000	2018/8/4	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_030000Z.aif	86896MD01_016K_M04_multi_20180804_030000Z.aif	675.9135	04	08/04/2018	03:11:15.914	0.147439	ASR_MinkeWhale	na		
8262	Spectrogram 1	3	2040989.020500000	2041007.329500000	40.000	400.000	2018/8/4	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_030000Z.aif	86896MD01_016K_M04_multi_20180804_030000Z.aif	689.0205	03	08/04/2018	03:11:29.021	0.808958	ASR_MinkeWhale	na		
8263	Spectrogram 1	1	2041463.359503000	2041476.568503000	40.000	400.000	2018/8/4	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_031500Z.aif	86896MD01_016K_M04_multi_20180804_031500Z.aif	263.3595	01	08/04/2018	03:19:23.360	0.125517	ASR_MinkeWhale	na		
8264	Spectrogram 1	3	2041801.072503000	2041826.266503000	40.000	400.000	2018/8/4	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_031500Z.aif	86896MD01_016K_M04_multi_20180804_031500Z.aif	601.0725	03	08/04/2018	03:25:01.072	0.948283	ASR_MinkeWhale	na		
8265	Spectrogram 1	4	2042003.563503000	2042013.610503000	40.000	400.000	2018/8/4	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_031500Z.aif	86896MD01_016K_M04_multi_20180804_031500Z.aif	803.5635	04	08/04/2018	03:28:23.564	0.516304	ASR_MinkeWhale	na		
8266	Spectrogram 1	4	2042023.912503000	2042035.285503000	40.000	400.000	2018/8/4	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_031500Z.aif	86896MD01_016K_M04_multi_20180804_031500Z.aif	823.9125	04	08/04/2018	03:28:43.912	0.516304	ASR_MinkeWhale	na		
8267	Spectrogram 1	3	2042100.817497000	2042115.709497000	40.000	400.000	2018/8/4	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_033000Z.aif	86896MD01_016K_M04_multi_20180804_033000Z.aif	0.8175	03	08/04/2018	03:30:00.818	0.660282	ASR_MinkeWhale	na		
8268	Spectrogram 1	3	2042128.408497000	2042142.280497000	40.000	400.000	2018/8/4	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_033000Z.aif	86896MD01_016K_M04_multi_20180804_033000Z.aif	28.4085	03	08/04/2018	03:30:28.408	0.660282	ASR_MinkeWhale	na		
8269	Spectrogram 1	1	2042139.832497000	2042154.316497000	40.000	400.000	2018/8/4	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_033000Z.aif	86896MD01_016K_M04_multi_20180804_033000Z.aif	39.8325	01	08/04/2018	03:30:39.832	0.711292	ASR_MinkeWhale	na		
8270	Spectrogram 1	4	2042733.865497000	2042747.125497000	40.000	400.000	2018/8/4	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_033000Z.aif	86896MD01_016K_M04_multi_20180804_033000Z.aif	633.8655	04	08/04/2018	03:40:33.865	0.507933	ASR_MinkeWhale	na		
8271	Spectrogram 1	1	2043045.340500000	2043059.365500000	40.000	400.000	2018/8/4	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_034500Z.aif	86896MD01_016K_M04_multi_20180804_034500Z.aif	45.3405	01	08/04/2018	03:45:45.341	0.628178	ASR_MinkeWhale	na		
8272	Spectrogram 1	4	2043211.111500000	2043220.699500000	40.000	400.000	2018/8/4	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_034500Z.aif	86896MD01_016K_M04_multi_20180804_034500Z.aif	211.1115	04	08/04/2018	03:48:31.111	0.266254	ASR_MinkeWhale	na		
8273	Spectrogram 1	2	2043240.868500000	2043252.649500000	40.000	400.000	2018/8/4	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_034500Z.aif	86896MD01_016K_M04_multi_20180804_034500Z.aif	240.8685	02	08/04/2018	03:49:00.868	0.366653	ASR_MinkeWhale	na		
8274	Spectrogram 1	2	2043255.607500000	2043278.710500000	40.000	400.000	2018/8/4	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_034500Z.aif	86896MD01_016K_M04_multi_20180804_034500Z.aif	255.6075	02	08/04/2018	03:49:15.607	0.366653	ASR_MinkeWhale	na		
8275	Spectrogram 1	3	2043277.588500000	2043286.207500000	40.000	400.000	2018/8/4	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_034500Z.aif	86896MD01_016K_M04_multi_20180804_034500Z.aif	277.5885	03	08/04/2018	03:49:37.588	0.784539	ASR_MinkeWhale	na		
8276	Spectrogram 1	2	2043282.688500000	2043292.174500000	40.000	400.000	2018/8/4	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_034500Z.aif	86896MD01_016K_M04_multi_20180804_034500Z.aif	282.6885	02	08/04/2018	03:49:42.688	0.366653	ASR_MinkeWhale	na		
8277	Spectrogram 1	2	2043503.461500000	2043520.087500000	40.000	400.000	2018/8/4	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_034500Z.aif	86896MD01_016K_M04_multi_20180804_034500Z.aif	503.4615	02	08/04/2018	03:53:23.462	0.706573	ASR_MinkeWhale	na		
8278	Spectrogram 1	2	2043528.604500000	2043539.722500000	40.000	400.000	2018/8/4	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_034500Z.aif	86896MD01_016K_M04_multi_20180804_034500Z.aif	528.6045	02	08/04/2018	03:53:48.604	0.706573	ASR_MinkeWhale	na		
8279	Spectrogram 1	4	2043565.960500000	2043576.466500000	40.000	400.000	2018/8/4	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_034500Z.aif	86896MD01_016K_M04_multi_20180804_034500Z.aif	565.9605	04	08/04/2018	03:54:25.960	0.833103	ASR_MinkeWhale	na		
8280	Spectrogram 1	2	2043822.688500000	2043839.620500000	40.000	400.000	2018/8/4	3	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_034500Z.aif	86896MD01_016K_M04_multi_20180804_034500Z.aif	822.6885	02	08/04/2018	03:58:42.688	0.997405	ASR_MinkeWhale	na		
8281	Spectrogram 1	4	2043936.466503000	2043948.808503000	40.000	400.000	2018/8/4	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_040000Z.aif	86896MD01_016K_M04_multi_20180804_040000Z.aif	36.4665	04	08/04/2018	04:00:36.466	0.872845	ASR_MinkeWhale	na		
8282	Spectrogram 1	1	2044080.562503000	2044093.669503000	40.000	400.000	2018/8/4	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_040000Z.aif	86896MD01_016K_M04_multi_20180804_040000Z.aif	180.5625	01	08/04/2018	04:03:00.562	0.919645	ASR_MinkeWhale	na		
8283	Spectrogram 1	3	2044749.130503000	2044764.685503000	40.000	400.000	2018/8/4	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_040000Z.aif	86896MD01_016K_M04_multi_20180804_040000Z.aif	849.1305	03	08/04/2018	04:14:09.131	0.747423	ASR_MinkeWhale	na		
8284	Spectrogram 1	1	2044829.836497000	2044839.781497000	40.000	400.000	2018/8/4	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_041500Z.aif	86896MD01_016K_M04_multi_20180804_041500Z.aif	29.8365	01	08/04/2018	04:15:29.837	0.108601	ASR_MinkeWhale	na		
8285	Spectrogram 1	2	2045243.716497000	2045250.754497000	40.000	400.000	2018/8/4	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_041500Z.aif	86896MD01_016K_M04_multi_20180804_041500Z.aif	443.7165	02	08/04/2018	04:22:23.716	0.843745	ASR_MinkeWhale	na		
8286	Spectrogram 1	1	2045584.693497000	2045595.964497000	40.000	400.000	2018/8/4	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_041500Z.aif	86896MD01_016K_M04_multi_20180804_041500Z.aif	784.6935	01	08/04/2018	04:28:04.694	0.791213	ASR_MinkeWhale	na		
8287	Spectrogram 1	1	2045785.144500000	2045797.843500000	40.000	400.000	2018/8/4	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_043000Z.aif	86896MD01_016K_M04_multi_20180804_043000Z.aif	85.1445	01	08/04/2018	04:31:25.144	0.823544	ASR_MinkeWhale	na		
8288	Spectrogram 1	1	2045925.136500000	2045933.959500000	40.000	400.000	2018/8/4	4	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_043000Z.aif	86896MD01_016K_M04_multi_20180804_043000Z.aif	225.1365	01	08/04/2018	04:33:45.136	0.478281	ASR_MinkeWhale	na		
