observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,deviceSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,freqLow,freqHigh,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments
86896MD01_016K_M04_multi_20180818_083000Z.aif_22569,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_083000Z.aif,,3269725.107149,3269729.164859,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.600261,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_083000Z.aif_22603,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_083000Z.aif,,3270029.091978,3270034.908028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.672391,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_083000Z.aif_22627,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_083000Z.aif,,3270104.603978,3270110.420028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.801741,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_083000Z.aif_22639,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_083000Z.aif,,3270154.003978,3270159.820028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.770713,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_093000Z.aif_22935,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_093000Z.aif,,3273472.947971,3273478.764021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.884258,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_093000Z.aif_22986,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_093000Z.aif,,3273647.523971,3273653.340021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.887237,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_094500Z.aif_23170,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_094500Z.aif,,3274395.896260,3274400.359740,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.865065,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_110000Z.aif_23200,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_110000Z.aif,,3278886.259971,3278892.076021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.852625,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_113000Z.aif_23363,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_113000Z.aif,,3280672.435978,3280678.252028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.782965,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_113000Z.aif_23459,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_113000Z.aif,,3281289.331978,3281295.148028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.587444,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_120000Z.aif_23602,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_120000Z.aif,,3282786.771975,3282792.588025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.877852,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_121500Z.aif_23695,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_121500Z.aif,,3283250.851978,3283256.668028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.771629,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_124500Z.aif_23834,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_124500Z.aif,,3285087.360260,3285091.823740,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.870721,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_124500Z.aif_23908,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_124500Z.aif,,3285393.248260,3285397.711740,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.870366,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_124500Z.aif_23915,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_124500Z.aif,,3285410.491975,3285416.308025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.831476,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_130000Z.aif_24094,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_130000Z.aif,,3286373.459978,3286379.276028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.704123,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_130000Z.aif_24146,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_130000Z.aif,,3286657.752263,3286662.215743,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.563917,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_130000Z.aif_24147,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_130000Z.aif,,3286671.267149,3286675.324859,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.669677,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_130000Z.aif_24158,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_130000Z.aif,,3286724.907978,3286730.724028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.764230,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_131500Z.aif_24168,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_131500Z.aif,,3286801.299142,3286805.356852,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.607854,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_131500Z.aif_24177,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_131500Z.aif,,3286829.347971,3286835.164021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.737847,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_131500Z.aif_24209,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_131500Z.aif,,3287054.603971,3287060.420021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.622449,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_131500Z.aif_24235,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_131500Z.aif,,3287137.448256,3287141.911736,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.760861,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_131500Z.aif_24236,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_131500Z.aif,,3287142.915971,3287148.732021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.822019,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_131500Z.aif_24271,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_131500Z.aif,,3287279.000256,3287283.463736,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.798313,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_133000Z.aif_24377,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_133000Z.aif,,3288424.224260,3288428.687740,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.868149,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_133000Z.aif_24383,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_133000Z.aif,,3288441.888260,3288446.351740,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.865680,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_133000Z.aif_24386,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_133000Z.aif,,3288450.419975,3288456.236025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.649984,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_133000Z.aif_24405,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_133000Z.aif,,3288515.608260,3288520.071740,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.776844,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_133000Z.aif_24428,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_133000Z.aif,,3288588.816260,3288593.279740,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.674950,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_134500Z.aif_24466,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_134500Z.aif,,3288911.939978,3288917.756028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.734233,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_134500Z.aif_24471,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_134500Z.aif,,3288929.256263,3288933.719743,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.871730,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_143000Z.aif_24756,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_143000Z.aif,,3291685.824263,3291690.287743,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.806406,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_143000Z.aif_24796,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_143000Z.aif,,3291805.368263,3291809.831743,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.794480,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_143000Z.aif_24864,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_143000Z.aif,,3292157.328263,3292161.791743,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.808735,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_144500Z.aif_24984,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_144500Z.aif,,3292671.411971,3292677.228021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.667139,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_144500Z.aif_25052,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_144500Z.aif,,3293026.443971,3293032.260021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.527561,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_150000Z.aif_25111,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_150000Z.aif,,3293266.456260,3293270.919740,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.681221,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_151500Z.aif_25272,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_151500Z.aif,,3294119.360263,3294123.823743,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.731074,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_151500Z.aif_25283,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_151500Z.aif,,3294156.819978,3294162.636028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.854919,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_151500Z.aif_25307,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_151500Z.aif,,3294277.643978,3294283.460028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.511805,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_151500Z.aif_25382,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_151500Z.aif,,3294723.547978,3294729.364028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.660103,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_153000Z.aif_25425,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_153000Z.aif,,3295167.259142,3295171.316852,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.747519,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_153000Z.aif_25471,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_153000Z.aif,,3295532.163971,3295537.980021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.645448,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_154500Z.aif_25495,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_154500Z.aif,,3295824.739975,3295830.556025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.832071,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_154500Z.aif_25524,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_154500Z.aif,,3295931.227975,3295937.044025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.660587,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_170000Z.aif_25736,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_170000Z.aif,,3300729.947971,3300735.764021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.631974,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_170000Z.aif_25754,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_170000Z.aif,,3301059.891971,3301065.708021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.585079,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_171500Z.aif_25775,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_171500Z.aif,,3301284.379975,3301290.196025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.774445,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_171500Z.aif_25792,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_171500Z.aif,,3301355.027975,3301360.844025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.766792,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_171500Z.aif_25803,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_171500Z.aif,,3301414.419975,3301420.236025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.863259,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_171500Z.aif_25808,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_171500Z.aif,,3301433.867975,3301439.684025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.820398,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_181500Z.aif_25947,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_181500Z.aif,,3304915.467149,3304919.524859,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.661644,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_194500Z.aif_26102,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_194500Z.aif,,3310996.920263,3311001.383743,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.701716,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_200000Z.aif_26188,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_200000Z.aif,,3311462.371971,3311468.188021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.549512,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_201500Z.aif_26239,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_201500Z.aif,,3312688.219975,3312694.036025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.696410,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_203000Z.aif_26264,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_203000Z.aif,,3313029.088263,3313033.551743,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.746894,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_203000Z.aif_26282,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_203000Z.aif,,3313217.059978,3313222.876028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.531331,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_204500Z.aif_26296,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_204500Z.aif,,3313910.400256,3313914.863736,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.783782,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_204500Z.aif_26390,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_204500Z.aif,,3314337.963971,3314343.780021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.696982,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_204500Z.aif_26396,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_204500Z.aif,,3314381.851142,3314385.908852,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.732374,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_210000Z.aif_26430,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_210000Z.aif,,3314707.187145,3314711.244855,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.595471,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_210000Z.aif_26438,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_210000Z.aif,,3314728.179145,3314732.236855,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.590232,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_211500Z.aif_26539,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_211500Z.aif,,3315728.779149,3315732.836859,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.783190,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_211500Z.aif_26566,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_211500Z.aif,,3316028.923978,3316034.740028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.648720,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_211500Z.aif_26580,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_211500Z.aif,,3316094.051149,3316098.108859,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.699898,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_211500Z.aif_26626,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_211500Z.aif,,3316433.611978,3316439.428028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.526135,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_213000Z.aif_26649,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_213000Z.aif,,3316526.019971,3316531.836021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.783050,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_213000Z.aif_26700,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_213000Z.aif,,3316817.059971,3316822.876021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.730985,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_213000Z.aif_26782,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_213000Z.aif,,3317203.691142,3317207.748852,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.722651,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_214500Z.aif_26826,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_214500Z.aif,,3317427.976260,3317432.439740,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.817879,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_221500Z.aif_27007,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_221500Z.aif,,3319274.560256,3319279.023736,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.623962,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180819_120000Z.aif_27323,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180819_120000Z.aif,,3369134.155145,3369138.212855,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.564141,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180819_121500Z.aif_27365,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180819_121500Z.aif,,3370098.659149,3370102.716859,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.625601,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180819_124500Z.aif_27467,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180819_124500Z.aif,,3372257.275145,3372261.332855,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.539113,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180819_160000Z.aif_27560,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180819_160000Z.aif,,3383743.939978,3383749.756028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.507590,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180819_171500Z.aif_27584,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180819_171500Z.aif,,3388100.339975,3388106.156025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.517661,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180819_211500Z.aif_27636,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180819_211500Z.aif,,3402016.803978,3402022.620028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.597831,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180819_213000Z.aif_27649,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180819_213000Z.aif,,3403508.099971,3403513.916021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.598050,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180820_030000Z.aif_27765,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180820_030000Z.aif,,3422739.075975,3422744.892025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.522920,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180820_061500Z.aif_27845,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180820_061500Z.aif,,3435141.979978,3435147.796028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.544371,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180820_061500Z.aif_27847,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180820_061500Z.aif,,3435298.883978,3435304.700028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.657289,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180820_181500Z.aif_28029,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180820_181500Z.aif,,3477743.259978,3477749.076028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.625782,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180820_184500Z.aif_28035,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180820_184500Z.aif,,3479575.672260,3479580.135740,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.587044,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180820_201500Z.aif_28057,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180820_201500Z.aif,,3484868.371145,3484872.428855,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.544995,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_003000Z.aif_28121,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_003000Z.aif,,3500348.971971,3500354.788021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.519608,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_150000Z.aif_28704,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_150000Z.aif,,3552883.531975,3552889.348025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.533540,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_150000Z.aif_28717,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_150000Z.aif,,3553118.515975,3553124.332025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.519606,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_151500Z.aif_28742,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_151500Z.aif,,3553695.331149,3553699.388859,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.526603,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_153000Z.aif_28770,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_153000Z.aif,,3554228.411971,3554234.228021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.519455,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_153000Z.aif_28788,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_153000Z.aif,,3554605.715971,3554611.532021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.585757,1-4-f,parm file = FW2O_p25.mat
