id,analysis,scientificName,englishName,start_secs,end_secs,confidence,detected_time,detected_time_end,audio_id,project,recorder,site,latitude,longitude,audio_link,timestamp
0c85bd3abae84a06c546de375d,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,18,165,0.49331647,2022-09-19T08:25:57.186Z,2022-09-19T08:28:42Z,0c85bd3abae84a06c546,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/3968f6ba-b3df-4df8-bd46-082de7fa53a3/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T08_25_39.186Z.mp3,2022-09-19T08:25:39.186Z
e36caac3804f8871d8602fc2dc,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,0,171,0.64128035,2022-09-19T08:20:36.701Z,2022-09-19T08:23:27Z,e36caac3804f8871d860,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/f3f4ab60-3687-446a-9a8b-57d81d4137f9/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T08_20_36.701Z.mp3,2022-09-19T08:20:36.701Z
e36caac3804f8871d860964ad6,birdnet-lite,Dendrocopos major,Great Spotted Woodpecker,216,219,0.4684611,2022-09-19T08:24:12.701Z,2022-09-19T08:27:51Z,e36caac3804f8871d860,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/f3f4ab60-3687-446a-9a8b-57d81d4137f9/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T08_20_36.701Z.mp3,2022-09-19T08:20:36.701Z
e36caac3804f8871d860af0db5,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,246,249,0.6535968,2022-09-19T08:24:42.701Z,2022-09-19T08:28:51Z,e36caac3804f8871d860,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/f3f4ab60-3687-446a-9a8b-57d81d4137f9/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T08_20_36.701Z.mp3,2022-09-19T08:20:36.701Z
16351255a2c9d708f0902a7f32,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,6,96,0.49533916,2022-09-19T08:15:40.207Z,2022-09-19T08:17:16Z,16351255a2c9d708f090,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/004e209d-3b1a-428b-9aa1-a52bc550f181/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T08_15_34.207Z.mp3,2022-09-19T08:15:34.207Z
16351255a2c9d708f090b41043,birdnet-lite,Dendrocopos major,Great Spotted Woodpecker,102,105,0.52350223,2022-09-19T08:17:16.207Z,2022-09-19T08:19:01Z,16351255a2c9d708f090,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/004e209d-3b1a-428b-9aa1-a52bc550f181/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T08_15_34.207Z.mp3,2022-09-19T08:15:34.207Z
c5b9c0a324e434433c699bde71,birdnet-lite,Dendrocopos major,Great Spotted Woodpecker,111,114,0.47082838,2022-09-19T08:12:22.819Z,2022-09-19T08:14:16Z,c5b9c0a324e434433c69,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/40973a7f-d1c1-464b-9f1c-c0145bba7915/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T08_10_31.819Z.mp3,2022-09-19T08:10:31.819Z
0decd0c1ec1931523ee5af0db5,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,246,249,0.9149838,2022-09-19T08:09:35.325Z,2022-09-19T08:13:44Z,0decd0c1ec1931523ee5,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/121397fc-87db-4830-b7e6-f66741e1cade/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T08_05_29.325Z.mp3,2022-09-19T08:05:29.325Z
9c844dc3d562a9c9bf16894536,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,24,111,0.92108244,2022-09-19T08:00:50.957Z,2022-09-19T08:02:41Z,9c844dc3d562a9c9bf16,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/ea3f077d-6e77-40da-bfc3-79127e925ff7/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T08_00_26.957Z.mp3,2022-09-19T08:00:26.957Z
9c844dc3d562a9c9bf165ede1d,birdnet-lite,Tetrao urogallus,Western Capercaillie,153,156,0.50214356,2022-09-19T08:02:59.957Z,2022-09-19T08:05:35Z,9c844dc3d562a9c9bf16,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/ea3f077d-6e77-40da-bfc3-79127e925ff7/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T08_00_26.957Z.mp3,2022-09-19T08:00:26.957Z
9c844dc3d562a9c9bf1670e1bc,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,165,231,0.49648592,2022-09-19T08:03:11.957Z,2022-09-19T08:07:02Z,9c844dc3d562a9c9bf16,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/ea3f077d-6e77-40da-bfc3-79127e925ff7/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T08_00_26.957Z.mp3,2022-09-19T08:00:26.957Z
3e70a148f24bea648ba4f0b464,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,54,240,0.7325311,2022-09-19T07:56:18.615Z,2022-09-19T08:00:18Z,3e70a148f24bea648ba4,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/f78e5ee3-5803-49ed-9a1f-7a8c1822c753/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T07_55_24.615Z.mp3,2022-09-19T07:55:24.615Z
dbce7e73687dab10bfe10aef19,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,162,291,0.6279709,2022-09-19T07:53:04.123Z,2022-09-19T07:57:55Z,dbce7e73687dab10bfe1,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/82aadb02-e4ef-4c68-9f41-fdbc82719bfc/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T07_50_22.123Z.mp3,2022-09-19T07:50:22.123Z
1e82e85902885cb90e18f65099,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,297,300,0.5837637,2022-09-19T07:50:16.874Z,2022-09-19T07:55:16Z,1e82e85902885cb90e18,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/0a8f8219-02ed-468b-adea-4d5fef8dfc0f/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T07_45_19.874Z.mp3,2022-09-19T07:45:19.874Z
0c2c721a892c28b91c5a875724,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,291,294,0.6068149,2022-09-19T07:45:08.539Z,2022-09-19T07:50:02Z,0c2c721a892c28b91c5a,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/0fa8bbf9-a21a-4204-8162-443e863fa4a9/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T07_40_17.539Z.mp3,2022-09-19T07:40:17.539Z
08f2d38ee92c7c34d4e8682b00,birdnet-lite,Tetrao urogallus,Western Capercaillie,54,57,0.47294086,2022-09-19T07:36:09.203Z,2022-09-19T07:37:06Z,08f2d38ee92c7c34d4e8,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/b17c98bd-0d1f-47d6-a228-9bd5825d2a7d/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T07_35_15.203Z.mp3,2022-09-19T07:35:15.203Z
f51b5aa7df546d2f48f1a15555,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,15,126,0.6630906,2022-09-19T07:30:27.855Z,2022-09-19T07:32:33Z,f51b5aa7df546d2f48f1,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/e2ce7072-f969-408c-8045-e70176211d35/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T07_30_12.855Z.mp3,2022-09-19T07:30:12.855Z
233be60c1de7c5e127c4007dc5,birdnet-lite,Dendrocopos major,Great Spotted Woodpecker,12,15,0.4740388,2022-09-19T07:25:22.503Z,2022-09-19T07:25:37Z,233be60c1de7c5e127c4,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/be161241-9c59-4490-b7d7-3bea499b3174/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T07_25_10.503Z.mp3,2022-09-19T07:25:10.503Z
233be60c1de7c5e127c43caf19,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,30,258,0.61372954,2022-09-19T07:25:40.503Z,2022-09-19T07:29:58Z,233be60c1de7c5e127c4,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/be161241-9c59-4490-b7d7-3bea499b3174/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T07_25_10.503Z.mp3,2022-09-19T07:25:10.503Z
36a1d0d8d8397ae47b0cf2e48e,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,243,273,0.6550541,2022-09-19T07:24:11.023Z,2022-09-19T07:28:44Z,36a1d0d8d8397ae47b0c,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/64b6a447-0a65-4b9b-8b59-b95a49a92d59/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T07_20_08.023Z.mp3,2022-09-19T07:20:08.023Z
36a1d0d8d8397ae47b0c819270,birdnet-lite,Tetrao urogallus,Western Capercaillie,279,282,0.5183011,2022-09-19T07:24:47.023Z,2022-09-19T07:29:29Z,36a1d0d8d8397ae47b0c,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/64b6a447-0a65-4b9b-8b59-b95a49a92d59/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T07_20_08.023Z.mp3,2022-09-19T07:20:08.023Z
f3f7a9234fd91067e3c23e895a,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,168,219,0.52721053,2022-09-19T07:17:53.539Z,2022-09-19T07:21:32Z,f3f7a9234fd91067e3c2,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/a74061cd-a05b-4302-abd0-fd5514807b81/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T07_15_05.539Z.mp3,2022-09-19T07:15:05.539Z
f3f7a9234fd91067e3c284f8d7,birdnet-lite,Dendrocopos major,Great Spotted Woodpecker,255,258,0.49803242,2022-09-19T07:19:20.539Z,2022-09-19T07:23:38Z,f3f7a9234fd91067e3c2,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/a74061cd-a05b-4302-abd0-fd5514807b81/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T07_15_05.539Z.mp3,2022-09-19T07:15:05.539Z
f3f7a9234fd91067e3c29fbb52,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,276,300,0.6505596,2022-09-19T07:19:41.539Z,2022-09-19T07:24:41Z,f3f7a9234fd91067e3c2,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/a74061cd-a05b-4302-abd0-fd5514807b81/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T07_15_05.539Z.mp3,2022-09-19T07:15:05.539Z
adf88de38a5da44dfe2d8a47b1,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,261,264,0.9426373,2022-09-19T07:14:24.043Z,2022-09-19T07:18:48Z,adf88de38a5da44dfe2d,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/a8830b1e-b69c-4539-b93d-813a3d4c9b7a/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T07_10_03.043Z.mp3,2022-09-19T07:10:03.043Z
7c5419740a05e05164d1bf79fe,birdnet-lite,Parus major,Great Tit,150,153,0.61578536,2022-09-19T07:11:22.147Z,2022-09-19T07:13:55Z,7c5419740a05e05164d1,proj_sound-of-norway,bugg_RPiID-1000000024211c39,TOV-E: Kristiansand 90102,58.4303675,7.9613083,https://bugg-301712.web.app/download/53b65a32-2aec-4306-8d5e-fe7e7c922b52/audio/proj_sound-of-norway/bugg_RPiID-1000000024211c39/conf_6f40914/2022-09-19T07_08_52.147Z.mp3,2022-09-19T07:08:52.147Z
7c5419740a05e05164d1ac7d3c,birdnet-lite,Cyanistes caeruleus,Eurasian Blue Tit,171,174,0.49838114,2022-09-19T07:11:43.147Z,2022-09-19T07:14:37Z,7c5419740a05e05164d1,proj_sound-of-norway,bugg_RPiID-1000000024211c39,TOV-E: Kristiansand 90102,58.4303675,7.9613083,https://bugg-301712.web.app/download/53b65a32-2aec-4306-8d5e-fe7e7c922b52/audio/proj_sound-of-norway/bugg_RPiID-1000000024211c39/conf_6f40914/2022-09-19T07_08_52.147Z.mp3,2022-09-19T07:08:52.147Z
e774ee4e7477c203085e777e8e,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,9,222,0.78237265,2022-09-19T07:05:09.606Z,2022-09-19T07:08:51Z,e774ee4e7477c203085e,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/b5d6b4b9-6fea-4393-8772-5b7bd4054129/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T07_05_00.606Z.mp3,2022-09-19T07:05:00.606Z
82a74e0bdf8fd95400bec4ac6a,birdnet-lite,Certhia familiaris,Eurasian Treecreeper,81,84,0.5406539,2022-09-19T07:05:10.728Z,2022-09-19T07:06:34Z,82a74e0bdf8fd95400be,proj_sound-of-norway,bugg_RPiID-1000000024211c39,TOV-E: Kristiansand 90102,58.4303675,7.9613083,https://bugg-301712.web.app/download/043fd9c8-3462-4ad7-afc2-9fd6256497d8/audio/proj_sound-of-norway/bugg_RPiID-1000000024211c39/conf_6f40914/2022-09-19T07_03_49.728Z.mp3,2022-09-19T07:03:49.728Z
4e20f2668eee69512f5814df6e,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,93,96,0.53644675,2022-09-19T07:01:31.239Z,2022-09-19T07:03:07Z,4e20f2668eee69512f58,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/c9465be6-b433-4134-866c-f91c1bfd38a5/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T06_59_58.239Z.mp3,2022-09-19T06:59:58.239Z
17773bafa7e16ea535ab6dab63,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,102,249,0.4652502,2022-09-19T06:56:37.842Z,2022-09-19T07:00:46Z,17773bafa7e16ea535ab,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/a48f33f6-5661-42b0-90ee-635b926bc7e6/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T06_54_55.842Z.mp3,2022-09-19T06:54:55.842Z
17773bafa7e16ea535aba68c11,birdnet-lite,Dendrocopos major,Great Spotted Woodpecker,267,270,0.48373762,2022-09-19T06:59:22.842Z,2022-09-19T07:03:52Z,17773bafa7e16ea535ab,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/a48f33f6-5661-42b0-90ee-635b926bc7e6/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T06_54_55.842Z.mp3,2022-09-19T06:54:55.842Z
007e47c4aacbbecc5a62513b38,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,21,99,0.7862095,2022-09-19T06:45:12.051Z,2022-09-19T06:46:51Z,007e47c4aacbbecc5a62,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/59248fcd-45f4-4902-b7f5-2fd9f48d83de/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T06_44_51.051Z.mp3,2022-09-19T06:44:51.051Z
17e3d2b9f83f52154c72ad1ae0,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,36,72,0.51064956,2022-09-19T06:40:24.552Z,2022-09-19T06:41:36Z,17e3d2b9f83f52154c72,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/e5653208-4fef-45fa-a317-6f6a2102b940/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T06_39_48.552Z.mp3,2022-09-19T06:39:48.552Z
17e3d2b9f83f52154c72187446,birdnet-lite,Tetrao urogallus,Western Capercaillie,87,90,0.54482716,2022-09-19T06:41:15.552Z,2022-09-19T06:42:45Z,17e3d2b9f83f52154c72,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/e5653208-4fef-45fa-a317-6f6a2102b940/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T06_39_48.552Z.mp3,2022-09-19T06:39:48.552Z
17e3d2b9f83f52154c72c7d83f,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,198,204,0.50413257,2022-09-19T06:43:06.552Z,2022-09-19T06:46:30Z,17e3d2b9f83f52154c72,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/e5653208-4fef-45fa-a317-6f6a2102b940/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T06_39_48.552Z.mp3,2022-09-19T06:39:48.552Z
4212c9ef16c8003ee92f007dc5,birdnet-lite,Dendrocopos major,Great Spotted Woodpecker,12,15,0.6005576,2022-09-19T06:34:58.037Z,2022-09-19T06:35:13Z,4212c9ef16c8003ee92f,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/c63620ca-b51c-4656-8022-803fb5e39bc0/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T06_34_46.037Z.mp3,2022-09-19T06:34:46.037Z
4212c9ef16c8003ee92f991ed8,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,72,297,0.8944315,2022-09-19T06:35:58.037Z,2022-09-19T06:40:55Z,4212c9ef16c8003ee92f,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/c63620ca-b51c-4656-8022-803fb5e39bc0/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T06_34_46.037Z.mp3,2022-09-19T06:34:46.037Z
68249e7c1ebadf81a3a187a5bf,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,6,192,0.6067069,2022-09-19T06:29:50.222Z,2022-09-19T06:33:02Z,68249e7c1ebadf81a3a1,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/91f9ef2e-9107-4c30-a8d5-594cbd415dd7/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T06_29_44.222Z.mp3,2022-09-19T06:29:44.222Z
5d38e7fe6a7cdbd95c2224e554,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,282,285,0.84366775,2022-09-19T06:29:23.849Z,2022-09-19T06:34:08Z,5d38e7fe6a7cdbd95c22,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/f92ef57b-7430-43c7-a247-8e97ab7295c0/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T06_24_41.849Z.mp3,2022-09-19T06:24:41.849Z
f10ad956299ec8e7a9b15d71cf,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,132,135,0.93613684,2022-09-19T06:21:50.723Z,2022-09-19T06:24:05Z,f10ad956299ec8e7a9b1,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/dbdd77db-f05c-409c-b38a-d2815ae36e3d/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T06_19_38.723Z.mp3,2022-09-19T06:19:38.723Z
f10ad956299ec8e7a9b1003333,birdnet-lite,Tetrao urogallus,Western Capercaillie,171,174,0.4619679,2022-09-19T06:22:29.723Z,2022-09-19T06:25:23Z,f10ad956299ec8e7a9b1,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/dbdd77db-f05c-409c-b38a-d2815ae36e3d/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T06_19_38.723Z.mp3,2022-09-19T06:19:38.723Z
b7697b5b811f139c1a3c91dcf4,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,51,258,0.61109936,2022-09-19T06:15:27.233Z,2022-09-19T06:19:45Z,b7697b5b811f139c1a3c,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/96113361-6dc7-4059-a563-82dfe43f1d48/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T06_14_36.233Z.mp3,2022-09-19T06:14:36.233Z
93beb72b68a3199565930269f0,birdnet-lite,Tetrao urogallus,Western Capercaillie,3,6,0.46402916,2022-09-19T06:09:36.214Z,2022-09-19T06:09:42Z,93beb72b68a319956593,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/9f399899-1f84-4c89-84e0-264ab39dfa2c/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T06_09_33.214Z.mp3,2022-09-19T06:09:33.214Z
93beb72b68a319956593aa01af,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,108,201,0.8280944,2022-09-19T06:11:21.214Z,2022-09-19T06:14:42Z,93beb72b68a319956593,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/9f399899-1f84-4c89-84e0-264ab39dfa2c/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T06_09_33.214Z.mp3,2022-09-19T06:09:33.214Z
d57c0131b5be7adf070524bc19,birdnet-lite,Tetrao urogallus,Western Capercaillie,21,24,0.50799793,2022-09-19T06:04:51.865Z,2022-09-19T06:05:15Z,d57c0131b5be7adf0705,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/47dc14fb-09ff-40cd-ace4-60034b66a6b8/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T06_04_30.865Z.mp3,2022-09-19T06:04:30.865Z
1ba7d2e13083c18640c1b9f6ed,birdnet-lite,Dendrocopos major,Great Spotted Woodpecker,45,48,0.5025736,2022-09-19T06:00:13.522Z,2022-09-19T06:01:01Z,1ba7d2e13083c18640c1,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/c43d5669-8f46-4330-814c-47db8457f3b7/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T05_59_28.522Z.mp3,2022-09-19T05:59:28.522Z
1ba7d2e13083c18640c1e36086,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,54,57,0.7815458,2022-09-19T06:00:22.522Z,2022-09-19T06:01:19Z,1ba7d2e13083c18640c1,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/c43d5669-8f46-4330-814c-47db8457f3b7/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T05_59_28.522Z.mp3,2022-09-19T05:59:28.522Z
7d1e9ffcc10a09972e7c36e72e,birdnet-lite,Picoides tridactylus,Eurasian Three-toed Woodpecker,198,294,0.8226197,2022-09-19T05:57:44.303Z,2022-09-19T06:02:38Z,7d1e9ffcc10a09972e7c,proj_sound-of-norway,bugg_RPiID-100000006e4b733f,TOV-E: Finnmark 205906,70.1660837,29.4694065,https://bugg-301712.web.app/download/ec98b6d9-d8bd-42ad-b5ec-54d797b731cf/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-19T05_54_26.303Z.mp3,2022-09-19T05:54:26.303Z
