Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Date	Begin Hour	Begin Path	Begin File	File Offset (s)	SID	Date Check	Time Check	Score	Tags	Notes	Tag	Verification 2
24207	Spectrogram 1	1	3550540.700003000	3550542.075003000	66.000	211.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_143000Z.aif	86896MD01_016K_M04_multi_20180821_143000Z.aif	40.7000	01	08/21/2018	14:30:40.700	0.676111	ASR_NorthAtlanticRightWhale	na		
24208	Spectrogram 1	4	3550552.700003000	3550555.950003000	195.000	305.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_143000Z.aif	86896MD01_016K_M04_multi_20180821_143000Z.aif	52.7000	04	08/21/2018	14:30:52.700	0.347483	ASR_NorthAtlanticRightWhale	na		
24209	Spectrogram 1	2	3550564.475003000	3550565.175003000	66.000	191.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_143000Z.aif	86896MD01_016K_M04_multi_20180821_143000Z.aif	64.4750	02	08/21/2018	14:31:04.475	0.469440	ASR_NorthAtlanticRightWhale	na		
24210	Spectrogram 1	1	3550596.100003000	3550596.800003000	148.000	180.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_143000Z.aif	86896MD01_016K_M04_multi_20180821_143000Z.aif	96.1000	01	08/21/2018	14:31:36.100	0.343286	ASR_NorthAtlanticRightWhale	na		
24211	Spectrogram 1	3	3550616.775003000	3550617.875003000	12.000	223.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_143000Z.aif	86896MD01_016K_M04_multi_20180821_143000Z.aif	116.7750	03	08/21/2018	14:31:56.775	0.403395	ASR_NorthAtlanticRightWhale	na		
24212	Spectrogram 1	3	3550657.475003000	3550657.900003000	145.000	230.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_143000Z.aif	86896MD01_016K_M04_multi_20180821_143000Z.aif	157.4750	03	08/21/2018	14:32:37.475	0.326283	ASR_NorthAtlanticRightWhale	na		
24213	Spectrogram 1	2	3550770.375003000	3550771.975003000	66.000	313.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_143000Z.aif	86896MD01_016K_M04_multi_20180821_143000Z.aif	270.3750	02	08/21/2018	14:34:30.375	0.302308	ASR_NorthAtlanticRightWhale	na		
24214	Spectrogram 1	3	3550796.525003000	3550797.625003000	63.000	305.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_143000Z.aif	86896MD01_016K_M04_multi_20180821_143000Z.aif	296.5250	03	08/21/2018	14:34:56.525	0.321658	ASR_NorthAtlanticRightWhale	na		
24215	Spectrogram 1	1	3550847.725003000	3550848.700003000	51.000	293.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_143000Z.aif	86896MD01_016K_M04_multi_20180821_143000Z.aif	347.7250	01	08/21/2018	14:35:47.725	0.339340	ASR_NorthAtlanticRightWhale	na		
24216	Spectrogram 1	3	3550862.450003000	3550865.025003000	51.000	387.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_143000Z.aif	86896MD01_016K_M04_multi_20180821_143000Z.aif	362.4500	03	08/21/2018	14:36:02.450	0.660920	ASR_NorthAtlanticRightWhale	na		
24217	Spectrogram 1	3	3550893.900003000	3550896.125003000	78.000	320.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_143000Z.aif	86896MD01_016K_M04_multi_20180821_143000Z.aif	393.9000	03	08/21/2018	14:36:33.900	0.454857	ASR_NorthAtlanticRightWhale	na		
24218	Spectrogram 1	2	3550903.175003000	3550905.025003000	39.000	199.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_143000Z.aif	86896MD01_016K_M04_multi_20180821_143000Z.aif	403.1750	02	08/21/2018	14:36:43.175	0.330326	ASR_NorthAtlanticRightWhale	na		
24219	Spectrogram 1	4	3550917.850003000	3550919.725003000	4.000	285.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_143000Z.aif	86896MD01_016K_M04_multi_20180821_143000Z.aif	417.8500	04	08/21/2018	14:36:57.850	0.345724	ASR_NorthAtlanticRightWhale	na		
24220	Spectrogram 1	3	3550968.275003000	3550969.175003000	109.000	207.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_143000Z.aif	86896MD01_016K_M04_multi_20180821_143000Z.aif	468.2750	03	08/21/2018	14:37:48.275	0.460461	ASR_NorthAtlanticRightWhale	na		
24221	Spectrogram 1	2	3551017.300003000	3551018.375003000	63.000	313.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_143000Z.aif	86896MD01_016K_M04_multi_20180821_143000Z.aif	517.3000	02	08/21/2018	14:38:37.300	0.751709	ASR_NorthAtlanticRightWhale	na		
24222	Spectrogram 1	1	3551197.900003000	3551198.725003000	66.000	234.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_143000Z.aif	86896MD01_016K_M04_multi_20180821_143000Z.aif	697.9000	01	08/21/2018	14:41:37.900	0.316906	ASR_NorthAtlanticRightWhale	na		
24223	Spectrogram 1	4	3551212.775003000	3551217.900003000	66.000	297.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_143000Z.aif	86896MD01_016K_M04_multi_20180821_143000Z.aif	712.7750	04	08/21/2018	14:41:52.775	0.301789	ASR_NorthAtlanticRightWhale	na		
24224	Spectrogram 1	4	3551280.250003000	3551281.800003000	4.000	285.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_143000Z.aif	86896MD01_016K_M04_multi_20180821_143000Z.aif	780.2500	04	08/21/2018	14:43:00.250	0.527271	ASR_NorthAtlanticRightWhale	na		
24225	Spectrogram 1	4	3551299.500003000	3551299.925003000	121.000	160.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_143000Z.aif	86896MD01_016K_M04_multi_20180821_143000Z.aif	799.5000	04	08/21/2018	14:43:19.500	0.446323	ASR_NorthAtlanticRightWhale	na		
24226	Spectrogram 1	4	3551306.650003000	3551307.425003000	113.000	180.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_143000Z.aif	86896MD01_016K_M04_multi_20180821_143000Z.aif	806.6500	04	08/21/2018	14:43:26.650	0.568978	ASR_NorthAtlanticRightWhale	na		
24227	Spectrogram 1	4	3551318.750003000	3551322.625003000	4.000	383.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_143000Z.aif	86896MD01_016K_M04_multi_20180821_143000Z.aif	818.7500	04	08/21/2018	14:43:38.750	0.322109	ASR_NorthAtlanticRightWhale	na		
24228	Spectrogram 1	2	3551360.400003000	3551361.075003000	66.000	164.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_143000Z.aif	86896MD01_016K_M04_multi_20180821_143000Z.aif	860.4000	02	08/21/2018	14:44:20.400	0.319276	ASR_NorthAtlanticRightWhale	na		
24229	Spectrogram 1	1	3551390.075003000	3551391.050003000	66.000	246.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_143000Z.aif	86896MD01_016K_M04_multi_20180821_143000Z.aif	890.0750	01	08/21/2018	14:44:50.075	0.439995	ASR_NorthAtlanticRightWhale	na		
24230	Spectrogram 1	3	3551407.399997000	3551411.549997000	51.000	391.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_144500Z.aif	86896MD01_016K_M04_multi_20180821_144500Z.aif	7.4000	03	08/21/2018	14:45:07.400	0.388641	ASR_NorthAtlanticRightWhale	na		
24231	Spectrogram 1	1	3551442.449997000	3551443.274997000	74.000	188.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_144500Z.aif	86896MD01_016K_M04_multi_20180821_144500Z.aif	42.4500	01	08/21/2018	14:45:42.450	0.526371	ASR_NorthAtlanticRightWhale	na		
24232	Spectrogram 1	3	3551451.224997000	3551454.199997000	39.000	266.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_144500Z.aif	86896MD01_016K_M04_multi_20180821_144500Z.aif	51.2250	03	08/21/2018	14:45:51.225	0.391115	ASR_NorthAtlanticRightWhale	na		
24233	Spectrogram 1	3	3551496.924997000	3551497.674997000	113.000	199.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_144500Z.aif	86896MD01_016K_M04_multi_20180821_144500Z.aif	96.9250	03	08/21/2018	14:46:36.925	0.360692	ASR_NorthAtlanticRightWhale	na		
24234	Spectrogram 1	2	3551560.874997000	3551561.774997000	137.000	191.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_144500Z.aif	86896MD01_016K_M04_multi_20180821_144500Z.aif	160.8750	02	08/21/2018	14:47:40.875	0.577497	ASR_NorthAtlanticRightWhale	na		
24235	Spectrogram 1	3	3551626.649997000	3551627.749997000	70.000	199.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_144500Z.aif	86896MD01_016K_M04_multi_20180821_144500Z.aif	226.6500	03	08/21/2018	14:48:46.650	0.302851	ASR_NorthAtlanticRightWhale	na		
24236	Spectrogram 1	3	3551634.274997000	3551635.149997000	113.000	184.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_144500Z.aif	86896MD01_016K_M04_multi_20180821_144500Z.aif	234.2750	03	08/21/2018	14:48:54.275	0.480981	ASR_NorthAtlanticRightWhale	na		
24237	Spectrogram 1	3	3551634.474997000	3551635.024997000	55.000	105.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_144500Z.aif	86896MD01_016K_M04_multi_20180821_144500Z.aif	234.4750	03	08/21/2018	14:48:54.475	0.317978	ASR_NorthAtlanticRightWhale	na		
24238	Spectrogram 1	2	3551747.299997000	3551749.599997000	4.000	277.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_144500Z.aif	86896MD01_016K_M04_multi_20180821_144500Z.aif	347.3000	02	08/21/2018	14:50:47.300	0.302223	ASR_NorthAtlanticRightWhale	na		
24239	Spectrogram 1	2	3551753.724997000	3551755.274997000	51.000	309.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_144500Z.aif	86896MD01_016K_M04_multi_20180821_144500Z.aif	353.7250	02	08/21/2018	14:50:53.725	0.702870	ASR_NorthAtlanticRightWhale	na		
24240	Spectrogram 1	1	3551757.474997000	3551759.724997000	20.000	391.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_144500Z.aif	86896MD01_016K_M04_multi_20180821_144500Z.aif	357.4750	01	08/21/2018	14:50:57.475	0.313802	ASR_NorthAtlanticRightWhale	na		
24241	Spectrogram 1	2	3551775.549997000	3551776.349997000	4.000	168.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_144500Z.aif	86896MD01_016K_M04_multi_20180821_144500Z.aif	375.5500	02	08/21/2018	14:51:15.550	0.356688	ASR_NorthAtlanticRightWhale	na		
24242	Spectrogram 1	3	3551879.999997000	3551883.899997000	4.000	391.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_144500Z.aif	86896MD01_016K_M04_multi_20180821_144500Z.aif	480.0000	03	08/21/2018	14:53:00.000	0.480425	ASR_NorthAtlanticRightWhale	na		
24243	Spectrogram 1	2	3551904.224997000	3551905.099997000	227.000	297.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_144500Z.aif	86896MD01_016K_M04_multi_20180821_144500Z.aif	504.2250	02	08/21/2018	14:53:24.225	0.450300	ASR_NorthAtlanticRightWhale	na		
24244	Spectrogram 1	1	3551905.149997000	3551909.724997000	66.000	391.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_144500Z.aif	86896MD01_016K_M04_multi_20180821_144500Z.aif	505.1500	01	08/21/2018	14:53:25.150	0.342411	ASR_NorthAtlanticRightWhale	na		
24245	Spectrogram 1	1	3551996.824997000	3551997.749997000	27.000	191.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_144500Z.aif	86896MD01_016K_M04_multi_20180821_144500Z.aif	596.8250	01	08/21/2018	14:54:56.825	0.487245	ASR_NorthAtlanticRightWhale	na		
24246	Spectrogram 1	1	3552127.899997000	3552136.399997000	47.000	391.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_144500Z.aif	86896MD01_016K_M04_multi_20180821_144500Z.aif	727.9000	01	08/21/2018	14:57:07.900	0.427109	ASR_NorthAtlanticRightWhale	na		
24247	Spectrogram 1	3	3552151.574997000	3552152.374997000	66.000	223.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_144500Z.aif	86896MD01_016K_M04_multi_20180821_144500Z.aif	751.5750	03	08/21/2018	14:57:31.575	0.339906	ASR_NorthAtlanticRightWhale	na		
24248	Spectrogram 1	1	3552178.199997000	3552179.099997000	70.000	223.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_144500Z.aif	86896MD01_016K_M04_multi_20180821_144500Z.aif	778.2000	01	08/21/2018	14:57:58.200	0.749438	ASR_NorthAtlanticRightWhale	na		
24249	Spectrogram 1	3	3552207.199997000	3552209.724997000	141.000	391.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_144500Z.aif	86896MD01_016K_M04_multi_20180821_144500Z.aif	807.2000	03	08/21/2018	14:58:27.200	0.522801	ASR_NorthAtlanticRightWhale	na		
24250	Spectrogram 1	4	3552252.274997000	3552252.849997000	223.000	305.000	2018/8/21	14	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_144500Z.aif	86896MD01_016K_M04_multi_20180821_144500Z.aif	852.2750	04	08/21/2018	14:59:12.275	0.533987	ASR_NorthAtlanticRightWhale	na		
24251	Spectrogram 1	2	3552300.575000000	3552303.450000000	47.000	391.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_150000Z.aif	86896MD01_016K_M04_multi_20180821_150000Z.aif	0.5750	02	08/21/2018	15:00:00.575	0.750792	ASR_NorthAtlanticRightWhale	na		
24252	Spectrogram 1	3	3552375.425000000	3552376.400000000	43.000	211.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_150000Z.aif	86896MD01_016K_M04_multi_20180821_150000Z.aif	75.4250	03	08/21/2018	15:01:15.425	0.817090	ASR_NorthAtlanticRightWhale	na		
24253	Spectrogram 1	3	3552408.100000000	3552410.250000000	59.000	234.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_150000Z.aif	86896MD01_016K_M04_multi_20180821_150000Z.aif	108.1000	03	08/21/2018	15:01:48.100	0.305832	ASR_NorthAtlanticRightWhale	na		
24254	Spectrogram 1	4	3552408.650000000	3552410.325000000	4.000	273.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_150000Z.aif	86896MD01_016K_M04_multi_20180821_150000Z.aif	108.6500	04	08/21/2018	15:01:48.650	0.499111	ASR_NorthAtlanticRightWhale	na		
24255	Spectrogram 1	1	3552696.000000000	3552696.800000000	66.000	258.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_150000Z.aif	86896MD01_016K_M04_multi_20180821_150000Z.aif	396.0000	01	08/21/2018	15:06:36.000	0.308305	ASR_NorthAtlanticRightWhale	na		
24256	Spectrogram 1	2	3552708.525000000	3552709.800000000	63.000	184.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_150000Z.aif	86896MD01_016K_M04_multi_20180821_150000Z.aif	408.5250	02	08/21/2018	15:06:48.525	0.822977	ASR_NorthAtlanticRightWhale	na		
24257	Spectrogram 1	3	3552776.525000000	3552777.150000000	70.000	184.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_150000Z.aif	86896MD01_016K_M04_multi_20180821_150000Z.aif	476.5250	03	08/21/2018	15:07:56.525	0.332145	ASR_NorthAtlanticRightWhale	na		
24258	Spectrogram 1	1	3552815.175000000	3552816.800000000	230.000	348.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_150000Z.aif	86896MD01_016K_M04_multi_20180821_150000Z.aif	515.1750	01	08/21/2018	15:08:35.175	0.495719	ASR_NorthAtlanticRightWhale	na		
24259	Spectrogram 1	3	3552820.625000000	3552821.850000000	102.000	352.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_150000Z.aif	86896MD01_016K_M04_multi_20180821_150000Z.aif	520.6250	03	08/21/2018	15:08:40.625	0.537947	ASR_NorthAtlanticRightWhale	na		
24260	Spectrogram 1	2	3552832.025000000	3552834.100000000	180.000	316.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_150000Z.aif	86896MD01_016K_M04_multi_20180821_150000Z.aif	532.0250	02	08/21/2018	15:08:52.025	0.385855	ASR_NorthAtlanticRightWhale	na		
24261	Spectrogram 1	2	3552986.875000000	3552988.700000000	47.000	289.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_150000Z.aif	86896MD01_016K_M04_multi_20180821_150000Z.aif	686.8750	02	08/21/2018	15:11:26.875	0.472104	ASR_NorthAtlanticRightWhale	na		
24262	Spectrogram 1	2	3553009.775000000	3553010.750000000	66.000	184.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_150000Z.aif	86896MD01_016K_M04_multi_20180821_150000Z.aif	709.7750	02	08/21/2018	15:11:49.775	0.433870	ASR_NorthAtlanticRightWhale	na		
24263	Spectrogram 1	1	3553174.050000000	3553175.575000000	63.000	258.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_150000Z.aif	86896MD01_016K_M04_multi_20180821_150000Z.aif	874.0500	01	08/21/2018	15:14:34.050	0.368641	ASR_NorthAtlanticRightWhale	na		
24264	Spectrogram 1	1	3553323.850003000	3553324.350003000	145.000	184.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_151500Z.aif	86896MD01_016K_M04_multi_20180821_151500Z.aif	123.8500	01	08/21/2018	15:17:03.850	0.317609	ASR_NorthAtlanticRightWhale	na		
24265	Spectrogram 1	2	3553418.650003000	3553419.800003000	66.000	164.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_151500Z.aif	86896MD01_016K_M04_multi_20180821_151500Z.aif	218.6500	02	08/21/2018	15:18:38.650	0.465442	ASR_NorthAtlanticRightWhale	na		
24266	Spectrogram 1	2	3553431.875003000	3553433.350003000	51.000	297.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_151500Z.aif	86896MD01_016K_M04_multi_20180821_151500Z.aif	231.8750	02	08/21/2018	15:18:51.875	0.304531	ASR_NorthAtlanticRightWhale	na		
24267	Spectrogram 1	1	3553449.650003000	3553450.925003000	63.000	266.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_151500Z.aif	86896MD01_016K_M04_multi_20180821_151500Z.aif	249.6500	01	08/21/2018	15:19:09.650	0.627953	ASR_NorthAtlanticRightWhale	na		
24268	Spectrogram 1	2	3553478.575003000	3553480.000003000	4.000	391.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_151500Z.aif	86896MD01_016K_M04_multi_20180821_151500Z.aif	278.5750	02	08/21/2018	15:19:38.575	0.636952	ASR_NorthAtlanticRightWhale	na		
24269	Spectrogram 1	1	3553527.050003000	3553527.975003000	66.000	188.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_151500Z.aif	86896MD01_016K_M04_multi_20180821_151500Z.aif	327.0500	01	08/21/2018	15:20:27.050	0.552138	ASR_NorthAtlanticRightWhale	na		
24270	Spectrogram 1	4	3553530.300003000	3553531.475003000	20.000	203.000	2018/8/21	15	W:\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180821\86896MD01_016K_M04_multi_20180821_151500Z.aif	86896MD01_016K_M04_multi_20180821_151500Z.aif	330.3000	04	08/21/2018	15:20:30.300	0.382551	ASR_NorthAtlanticRightWhale	na		
