observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,deviceSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,frequencyLow,frequencyHigh,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,classificationConfirmation,observationTags,observationComments
86896MD01_016K_M04_multi_20180817_233000Z.aif_20865,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180817_233000Z.aif,,3237894.027978,3237899.844028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.511607,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_000000Z.aif_20920,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_000000Z.aif,,3239124.995975,3239130.812025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.556082,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_000000Z.aif_20951,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_000000Z.aif,,3239611.091975,3239616.908025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.507828,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_001500Z.aif_21061,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_001500Z.aif,,3240713.819978,3240719.636028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.508280,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_014500Z.aif_21265,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_014500Z.aif,,3245917.235978,3245923.052028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.514912,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_020000Z.aif_21357,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_020000Z.aif,,3246335.235971,3246341.052021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.751689,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_020000Z.aif_21438,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_020000Z.aif,,3246842.827971,3246848.644021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.816190,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_020000Z.aif_21490,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_020000Z.aif,,3247076.019971,3247081.836021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.682244,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_020000Z.aif_21493,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_020000Z.aif,,3247084.467971,3247090.284021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.571803,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_021500Z.aif_21558,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_021500Z.aif,,3247651.187975,3247657.004025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.514785,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_021500Z.aif_21577,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_021500Z.aif,,3247718.003975,3247723.820025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.782794,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_024500Z.aif_21641,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_024500Z.aif,,3249012.451971,3249018.268021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.511147,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_031500Z.aif_21654,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_031500Z.aif,,3251604.691978,3251610.508028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.514880,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_033000Z.aif_21658,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_033000Z.aif,,3252016.803971,3252022.620021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.500429,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_033000Z.aif_21690,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_033000Z.aif,,3252503.155971,3252508.972021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.818058,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_034500Z.aif_21711,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_034500Z.aif,,3252601.443975,3252607.260025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.505048,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_034500Z.aif_21755,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_034500Z.aif,,3252743.003975,3252748.820025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.554450,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_040000Z.aif_21915,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_040000Z.aif,,3253574.395978,3253580.212028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.707045,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_041500Z.aif_22031,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_041500Z.aif,,3254647.179971,3254652.996021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.507454,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_051500Z.aif_22056,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_051500Z.aif,,3258386.427975,3258392.244025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.551387,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_054500Z.aif_22154,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_054500Z.aif,,3260680.368256,3260684.831736,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.786673,,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_060000Z.aif_22294,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_060000Z.aif,,3261324.483975,3261330.300025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.748685,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_060000Z.aif_22314,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_060000Z.aif,,3261396.411975,3261402.228025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.632222,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_074500Z.aif_22428,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_074500Z.aif,,3267255.371978,3267261.188028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.593429,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_074500Z.aif_22455,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_074500Z.aif,,3267474.483978,3267480.300028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.546006,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_081500Z.aif_22518,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_081500Z.aif,,3269418.339975,3269424.156025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.542828,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_083000Z.aif_22608,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_083000Z.aif,,3270048.291978,3270054.108028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.838654,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_083000Z.aif_22687,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_083000Z.aif,,3270429.179978,3270434.996028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.733671,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_090000Z.aif_22702,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_090000Z.aif,,3271505.027975,3271510.844025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.542003,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_090000Z.aif_22714,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_090000Z.aif,,3271541.891975,3271547.708025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.851258,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_090000Z.aif_22768,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_090000Z.aif,,3271738.475975,3271744.292025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.842848,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_093000Z.aif_22888,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_093000Z.aif,,3273319.016256,3273323.479736,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.805198,,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_093000Z.aif_22963,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_093000Z.aif,,3273573.803971,3273579.620021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.504992,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_093000Z.aif_23051,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_093000Z.aif,,3273989.920256,3273994.383736,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.821596,,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_111500Z.aif_23355,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_111500Z.aif,,3280477.899975,3280483.716025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.561144,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_113000Z.aif_23372,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_113000Z.aif,,3280701.107978,3280706.924028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.753274,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_113000Z.aif_23401,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_113000Z.aif,,3280789.675978,3280795.492028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.860232,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_113000Z.aif_23439,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_113000Z.aif,,3281128.744263,3281133.207743,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.878579,,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_124500Z.aif_24003,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_124500Z.aif,,3285795.075145,3285799.132855,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.752763,,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_124500Z.aif_24013,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_124500Z.aif,,3285824.048260,3285828.511740,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.588421,,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_130000Z.aif_24095,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_130000Z.aif,,3286376.440263,3286380.903743,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.846111,,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_130000Z.aif_24121,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_130000Z.aif,,3286577.632263,3286582.095743,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.786464,,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_130000Z.aif_24142,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_130000Z.aif,,3286640.043149,3286644.100859,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.597198,,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_130000Z.aif_24155,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_130000Z.aif,,3286715.096263,3286719.559743,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.754061,,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_131500Z.aif_24202,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_131500Z.aif,,3287034.235142,3287038.292852,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.815191,,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_131500Z.aif_24297,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_131500Z.aif,,3287480.539971,3287486.356021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.596851,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_133000Z.aif_24391,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_133000Z.aif,,3288462.963975,3288468.780025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.574911,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_134500Z.aif_24503,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_134500Z.aif,,3289034.555978,3289040.372028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.829152,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_134500Z.aif_24516,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_134500Z.aif,,3289078.323978,3289084.140028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.881469,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_141500Z.aif_24643,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_141500Z.aif,,3291224.304260,3291228.767740,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.603764,,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_143000Z.aif_24790,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_143000Z.aif,,3291786.680263,3291791.143743,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.797732,,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_144500Z.aif_25009,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_144500Z.aif,,3292746.667971,3292752.484021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.721546,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_150000Z.aif_25108,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_150000Z.aif,,3293256.563975,3293262.380025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.866732,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_150000Z.aif_25112,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_150000Z.aif,,3293267.224260,3293271.687740,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.788896,,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_150000Z.aif_25176,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_150000Z.aif,,3293630.027975,3293635.844025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.861140,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_150000Z.aif_25198,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_150000Z.aif,,3293695.051975,3293700.868025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.589233,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_151500Z.aif_25275,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_151500Z.aif,,3294129.088263,3294133.551743,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.835182,,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_151500Z.aif_25335,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_151500Z.aif,,3294542.427149,3294546.484859,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.761227,,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_153000Z.aif_25444,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_153000Z.aif,,3295248.291971,3295254.108021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.608413,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_153000Z.aif_25477,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_153000Z.aif,,3295602.555971,3295608.372021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.517019,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_154500Z.aif_25507,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_154500Z.aif,,3295868.515975,3295874.332025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.794355,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_154500Z.aif_25518,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_154500Z.aif,,3295914.331975,3295920.148025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.622960,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_154500Z.aif_25521,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_154500Z.aif,,3295923.291975,3295929.108025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.683008,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_164500Z.aif_25693,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_164500Z.aif,,3299950.107149,3299954.164859,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.521233,,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_164500Z.aif_25695,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_164500Z.aif,,3299977.040263,3299981.503743,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.561508,,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_181500Z.aif_25945,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_181500Z.aif,,3304899.483978,3304905.300028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.587558,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_194500Z.aif_26018,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_194500Z.aif,,3310592.827978,3310598.644028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.676113,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_194500Z.aif_26103,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_194500Z.aif,,3310997.635149,3311001.692859,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.804074,,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_200000Z.aif_26140,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_200000Z.aif,,3311225.707142,3311229.764852,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.716856,,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_200000Z.aif_26164,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_200000Z.aif,,3311298.147142,3311302.204852,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.600089,,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_200000Z.aif_26175,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_200000Z.aif,,3311333.979142,3311338.036852,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.814726,,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_200000Z.aif_26189,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_200000Z.aif,,3311462.792256,3311467.255736,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.693335,,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_201500Z.aif_26220,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_201500Z.aif,,3312625.928260,3312630.391740,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.810682,,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_201500Z.aif_26248,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_201500Z.aif,,3312717.403975,3312723.220025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.669932,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_204500Z.aif_26290,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_204500Z.aif,,3313891.147142,3313895.204852,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.646771,,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_210000Z.aif_26459,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_210000Z.aif,,3314801.131145,3314805.188855,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.715048,,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_211500Z.aif_26553,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_211500Z.aif,,3315817.859149,3315821.916859,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.594012,,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_211500Z.aif_26642,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_211500Z.aif,,3316489.531149,3316493.588859,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.870771,,1-2-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_213000Z.aif_26670,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_213000Z.aif,,3316603.579971,3316609.396021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.790321,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_213000Z.aif_26814,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_213000Z.aif,,3317391.979971,3317397.796021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.761056,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180818_220000Z.aif_26943,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180818_220000Z.aif,,3318444.539978,3318450.356028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.650507,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180819_090000Z.aif_27243,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180819_090000Z.aif,,3358336.091975,3358341.908025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.501603,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180819_103000Z.aif_27273,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180819_103000Z.aif,,3363578.667975,3363584.484025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.519358,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180819_110000Z.aif_27291,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180819_110000Z.aif,,3365953.232256,3365957.695736,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.529864,,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180819_143000Z.aif_27532,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180819_143000Z.aif,,3378397.179978,3378402.996028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.600849,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180819_171500Z.aif_27584,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180819_171500Z.aif,,3388100.339975,3388106.156025,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.517661,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180820_031500Z.aif_27775,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180820_031500Z.aif,,3424405.203978,3424411.020028,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.525420,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180820_101500Z.aif_27916,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180820_101500Z.aif,,3449295.475971,3449301.292021,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.524150,,1-4-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180820_213000Z.aif_28076,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180820_213000Z.aif,,3489505.368256,3489509.831736,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.561391,,1-1-f,parm file = FW2O_p25.mat
86896MD01_016K_M04_multi_20180821_010000Z.aif_28126,2018_UnivMD_Maryland_86896_Dep01_20180711,86896MD01_016K_M04_multi_20180821_010000Z.aif,,3502178.832263,3502183.295743,interval,animal,,,,,,,,,,,,,,,,,machine,,,0.581299,,1-1-f,parm file = FW2O_p25.mat
